Store ID,Uptime Last Hour,Uptime Last Day,Uptime Last Week,Downtime Last Hour,Downtime Last Day,Downtime Last Week
2529970021684233025,1016,22.966666666666665,151.75,0,0.0,0.0
3390153829311738919,507,14.55,143.43333333333334,0,0.0,0.0
2723172216807087715,1015,23.066666666666666,152.31666666666666,0,0.0,0.0
3457174951287490032,1018,23.0,152.23333333333332,0,0.0,0.0
1557691556894768738,1198,26.016666666666666,155.31666666666666,0,0.0,0.0
4395688375231610603,1015,22.95,171.3,0,0.0,0.0
3480535111316179789,597,15.983333333333333,124.86666666666666,0,0.0,32.166666666666664
8080175208160124283,1015,23.0,162.15,0,0.0,1.9833333333333334
4894791864539115200,899,21.05,153.23333333333332,0,0.0,0.0
6529727365761998945,1018,22.966666666666665,171.31666666666666,0,0.0,0.0
2937297056410899541,1017,22.983333333333334,155.18333333333334,0,0.0,0.0
7257064183173214729,1011,23.016666666666666,152.71666666666667,0,0.0,0.0
3151529852031249810,926,21.45,150.65,0,0.0,0.0
8258804424046746943,815,19.733333333333334,149.28333333333333,0,0.0,0.0
6614523831540505463,889,20.95,150.55,0,0.0,0.0
1826435698432426239,1079,24.066666666666666,153.31666666666666,0,0.0,0.0
4333246355539626670,1079,24.066666666666666,153.26666666666668,0,0.0,0.0
4644728874609587438,1016,23.033333333333335,152.21666666666667,0,0.0,0.0
646862635677872649,1017,16.95,129.01666666666668,0,6.033333333333333,22.85
3762462515785465924,1017,22.966666666666665,151.83333333333334,0,0.0,0.0
7150774588280614833,1077,23.1,147.31666666666666,0,0.9666666666666667,5.966666666666667
8345736932152836262,1199,26.0,154.96666666666667,0,0.0,0.0
6807898943856172607,1138,25.033333333333335,25.033333333333335,0,0.0,129.26666666666668
1666841521765803410,1015,23.033333333333335,152.21666666666667,0,0.0,0.0
333363422900954809,1018,22.883333333333333,152.0,0,0.0,0.0
8957614279107724771,473,13.8,143.81666666666666,0,0.0,0.0
5945586020471081479,1114,24.666666666666668,154.51666666666668,0,0.0,0.0
6472421132249756772,1017,23.033333333333335,152.76666666666668,0,0.0,0.0
7761606104561337031,1012,22.933333333333334,152.78333333333333,0,0.0,0.0
838975604215828311,1015,22.916666666666668,171.26666666666668,0,0.0,0.0
3266261351669573692,1195,25.916666666666668,174.28333333333333,0,0.0,0.0
2795813457317920490,0,0.0,77.68333333333334,1198,25.983333333333334,96.7
4605930245483207319,1013,22.966666666666665,154.5,0,0.0,0.0
2962311335535390960,1018,23.033333333333335,154.76666666666668,0,0.0,0.0
7268756666846583478,1197,25.95,101.65,0,0.0,72.85
1630572092685790853,927,21.483333333333334,157.05,0,0.0,0.0
8937336970477990571,837,20.016666666666666,161.08333333333334,0,0.0,0.0
5573042382995353167,1018,23.033333333333335,156.15,0,0.0,0.0
2919034318358144116,1197,25.966666666666665,174.43333333333334,0,0.0,0.0
1069175913867471706,954,21.983333333333334,153.88333333333333,0,0.0,0.0
875843728245815497,1019,23.05,152.28333333333333,0,0.0,0.0
674181715362434303,1016,23.033333333333335,152.33333333333334,0,0.0,0.0
6919205629015311844,1075,24.033333333333335,153.18333333333334,0,0.0,0.0
5833524886918537002,1198,25.983333333333334,154.91666666666666,0,0.0,0.0
895776572353408414,1076,24.05,153.28333333333333,0,0.0,0.0
3128372722755492220,1018,21.983333333333334,150.9,0,1.0166666666666666,1.0166666666666666
7623827925406279462,1014,23.016666666666666,152.31666666666666,0,0.0,0.0
7380452304013001940,1016,21.016666666666666,150.31666666666666,0,2.0166666666666666,2.0166666666666666
4735020268815610999,1196,26.033333333333335,155.35,0,0.0,0.0
4379354991255025015,1011,22.933333333333334,152.53333333333333,0,0.0,0.0
586828640680309708,955,22.033333333333335,151.7,0,0.0,0.0
4411708924362315807,1018,23.016666666666666,152.46666666666667,0,0.0,0.0
3602624699088147408,1138,24.966666666666665,154.86666666666667,0,0.0,0.0
808823578625004293,1010,22.883333333333333,152.61666666666667,0,0.0,0.0
4537118630493879732,1189,25.983333333333334,155.03333333333333,0,0.0,0.0
6768421287930768369,935,21.566666666666666,151.25,0,0.0,0.0
5204205417198497707,923,21.4,151.35,0,0.0,0.0
6218610446218045507,1104,24.433333333333334,154.2,0,0.0,0.0
4038122761946492291,818,19.666666666666668,149.46666666666667,0,0.0,0.0
4521472232575735964,838,20.016666666666666,149.76666666666668,0,0.0,0.0
6164497053337196872,1191,25.966666666666665,155.3,0,0.0,0.0
2746426715779371861,716,18.0,147.01666666666668,0,0.0,0.0
3592833730880444385,867,20.316666666666666,149.58333333333334,0,0.0,0.0
6084129894248182147,1017,23.016666666666666,152.5,0,0.0,0.0
2968757472314064027,596,15.916666666666666,145.51666666666668,0,0.0,0.0
6864988578947949086,1017,22.933333333333334,152.78333333333333,0,0.0,0.0
2341975151855811674,863,20.35,150.3,0,0.0,0.0
1545419770545519833,920,21.5,151.2,0,0.0,0.0
3984770485507574882,928,21.466666666666665,151.25,0,0.0,0.0
6608528256001332810,732,18.183333333333334,147.4,0,0.0,0.0
2973766607541934236,994,22.65,151.83333333333334,0,0.0,0.0
4079089274955837207,879,20.616666666666667,150.41666666666666,0,0.0,0.0
4398082883008351949,890,20.933333333333334,150.13333333333333,0,0.0,0.0
8191797924941731759,834,19.966666666666665,149.61666666666667,0,0.0,0.0
2662551240879654986,1016,22.883333333333333,152.05,0,0.0,0.0
6891979499390404721,1018,22.933333333333334,152.73333333333332,0,0.0,0.0
6740922013757682995,893,21.033333333333335,150.1,0,0.0,0.0
7995554789749200173,928,21.5,150.56666666666666,0,0.0,0.0
7220973262594195425,1011,23.05,152.73333333333332,0,0.0,0.0
2547992708873404100,952,21.933333333333334,151.83333333333334,0,0.0,0.0
4783594666522589213,1015,22.983333333333334,152.06666666666666,0,0.0,0.0
3427928602063028232,1079,24.033333333333335,153.76666666666668,0,0.0,0.0
3871342332526523326,923,21.45,151.08333333333334,0,0.0,0.0
4015395599881112256,1015,22.95,152.55,0,0.0,0.0
1404363152012971654,1017,22.966666666666665,151.95,0,0.0,0.0
2097768219460516447,1014,22.966666666666665,152.6,0,0.0,0.0
504331488096931942,1010,22.883333333333333,152.06666666666666,0,0.0,0.0
774816811015287446,1180,25.683333333333334,121.75,0,0.0,33.583333333333336
7223258670951219118,909,21.116666666666667,150.81666666666666,0,0.0,0.0
4467068553511405146,1018,23.0,152.78333333333333,0,0.0,0.0
2107578749059541867,625,16.466666666666665,145.53333333333333,0,0.0,0.0
5542499542228920905,1016,22.95,152.73333333333332,0,0.0,0.0
5036997234964374401,686,17.433333333333334,146.98333333333332,0,0.0,0.0
7184588537939096369,801,19.516666666666666,149.08333333333334,0,0.0,0.0
3261499711683468740,777,18.866666666666667,148.71666666666667,0,0.0,0.0
4336560822635846731,1014,22.966666666666665,152.66666666666666,0,0.0,0.0
5750671646927722816,1013,22.833333333333332,152.15,0,0.0,0.0
5219832925489842912,1016,23.033333333333335,152.56666666666666,0,0.0,0.0
6034454880939136883,1013,22.85,152.7,0,0.0,0.0
1209276477146037485,1010,22.8,152.48333333333332,0,0.0,0.0
8915497710891717822,952,21.9,151.45,0,0.0,0.0
8335674997994907960,1194,25.966666666666665,154.78333333333333,0,0.0,0.0
8911368470440272064,898,20.916666666666668,150.1,0,0.0,0.0
8315395491061125019,943,21.716666666666665,148.98333333333332,0,0.0,0.0
1670544066363019946,819,19.733333333333334,148.83333333333334,0,0.0,0.0
3211772869478790020,1198,26.05,155.21666666666667,0,0.0,0.0
3851218396063293521,714,17.983333333333334,147.65,0,0.0,0.0
377793925363054037,966,22.2,152.01666666666668,0,0.0,0.0
1166676227748031010,966,22.183333333333334,151.36666666666667,0,0.0,0.0
3794745111072104224,1189,25.866666666666667,155.53333333333333,0,0.0,0.0
2454029148522845822,749,18.466666666666665,148.01666666666668,0,0.0,0.0
2123709446545200911,1077,23.95,172.41666666666666,0,0.0,0.0
572367105408911827,1018,17.966666666666665,161.5,0,5.016666666666667,9.966666666666667
4418964457147479291,957,18.933333333333334,125.98333333333333,0,3.0833333333333335,36.916666666666664
2997579043198108695,1015,22.983333333333334,160.03333333333333,0,0.0,0.0
438626569442631056,956,18.85,130.2,0,3.15,23.75
1300195604760986700,575,15.633333333333333,146.76666666666668,0,0.0,0.0
22284400831843180,1195,19.916666666666668,168.45,0,5.983333333333333,5.983333333333333
4169529855775714048,1015,23.033333333333335,165.25,0,0.0,0.0
2422785024605135486,1015,23.016666666666666,152.76666666666668,0,0.0,0.0
7293080882699237692,1190,25.916666666666668,155.16666666666666,0,0.0,0.0
3283492708296652331,834,20.0,149.8,0,0.0,0.0
9204962793113048005,799,19.5,148.96666666666667,0,0.0,0.0
8190956604937856935,1076,23.8,153.06666666666666,0,0.0,0.0
12572597046904092,954,21.883333333333333,151.63333333333333,0,0.0,0.0
2720338911902135987,982,22.366666666666667,152.13333333333333,0,0.0,0.0
1964438083180033038,1198,25.933333333333334,155.6,0,0.0,0.0
6037899105612538467,984,22.483333333333334,152.31666666666666,0,0.0,0.0
734323051093970964,837,19.983333333333334,149.73333333333332,0,0.0,0.0
3919389831997155147,1078,24.05,153.28333333333333,0,0.0,0.0
5658462824509404128,0,0.0,129.25,1196,26.05,26.05
8177720468539840951,1198,26.033333333333335,155.21666666666667,0,0.0,0.0
5159224775776161342,1076,24.016666666666666,153.2,0,0.0,0.0
6908316526509204317,1015,22.983333333333334,151.93333333333334,0,0.0,0.0
3365112782906864805,1018,21.066666666666666,150.35,0,1.9833333333333334,1.9833333333333334
869150141145156759,1076,23.033333333333335,148.36666666666667,0,1.0,4.95
305363387441199517,1196,26.033333333333335,155.3,0,0.0,0.0
997236235537428986,1075,24.033333333333335,153.28333333333333,0,0.0,0.0
5871853780593130581,1076,22.066666666666666,151.36666666666667,0,1.9833333333333334,1.9833333333333334
7135524174341196737,1016,23.033333333333335,152.3,0,0.0,0.0
1394442644196079980,1018,22.983333333333334,151.91666666666666,0,0.0,0.0
3747425348180577836,1076,24.016666666666666,153.3,0,0.0,0.0
520015528942543172,1195,26.016666666666666,155.2,0,0.0,0.0
2318974247451405361,1079,24.05,153.21666666666667,0,0.0,0.0
7435565125869901349,1016,23.033333333333335,152.25,0,0.0,0.0
7312749566689098421,777,18.85,148.61666666666667,0,0.0,0.0
2225219938220197351,923,21.316666666666666,150.98333333333332,0,0.0,0.0
4476869609123006590,1048,23.483333333333334,152.61666666666667,0,0.0,0.0
4213908551193210953,1189,26.016666666666666,155.73333333333332,0,0.0,0.0
1587477617198682096,835,20.016666666666666,149.51666666666668,0,0.0,0.0
6642226438879069200,1008,22.983333333333334,152.5,0,0.0,0.0
4395651411285274624,776,18.816666666666666,148.16666666666666,0,0.0,0.0
8705773233781333649,865,20.416666666666668,150.13333333333333,0,0.0,0.0
6957083785738308678,716,17.983333333333334,147.58333333333334,0,0.0,0.0
3442819202743257753,978,22.283333333333335,152.11666666666667,0,0.0,0.0
8452777618327034567,894,21.033333333333335,150.66666666666666,0,0.0,0.0
8235697395119495581,1077,24.0,153.76666666666668,0,0.0,0.0
3727388910970924909,922,21.35,151.23333333333332,0,0.0,0.0
9120820641756682904,896,20.966666666666665,150.41666666666666,0,0.0,0.0
763392497407400668,1015,22.983333333333334,152.63333333333333,0,0.0,0.0
5101602669688294040,867,20.466666666666665,150.31666666666666,0,0.0,0.0
7086435603849754290,955,22.0,151.78333333333333,0,0.0,0.0
8259284697786574445,1018,22.966666666666665,152.48333333333332,0,0.0,0.0
455892546794002902,865,20.366666666666667,150.15,0,0.0,0.0
5417817040098224708,807,19.433333333333334,149.31666666666666,0,0.0,0.0
5148120740979132855,1015,22.95,151.7,0,0.0,0.0
4690649169739490101,1016,22.866666666666667,152.58333333333334,0,0.0,0.0
2888096798405660999,1076,24.05,153.3,0,0.0,0.0
8696038038286752423,1076,23.983333333333334,152.81666666666666,0,0.0,0.0
3470900862425905960,1076,24.033333333333335,152.91666666666666,0,0.0,0.0
1635446939766206435,1016,23.033333333333335,152.25,0,0.0,0.0
8267923592375072933,1015,23.05,152.28333333333333,0,0.0,0.0
5377438829284291498,1018,19.9,148.75,0,3.0833333333333335,3.0833333333333335
3552741199582169178,0,0.0,101.0,1019,23.05,51.28333333333333
47157457861946118,1198,26.033333333333335,155.28333333333333,0,0.0,0.0
7538095597952574524,1076,24.016666666666666,153.18333333333334,0,0.0,0.0
5946972083867051183,1078,24.0,153.05,0,0.0,0.0
832805588784302237,1138,25.05,154.28333333333333,0,0.0,0.0
8262021469770954476,896,20.966666666666665,150.81666666666666,0,0.0,0.0
8766210349431611465,1075,24.0,153.58333333333334,0,0.0,0.0
5524798464292066453,771,18.883333333333333,148.68333333333334,0,0.0,0.0
4772969502332673731,1106,24.5,153.6,0,0.0,0.0
789887362181120709,825,19.7,149.46666666666667,0,0.0,0.0
9180605269446109669,926,21.45,151.05,0,0.0,0.0
529576847534058093,1016,23.05,152.28333333333333,0,0.0,0.0
5616679962071175485,1015,23.066666666666666,152.33333333333334,0,0.0,0.0
5332157939881542521,1197,26.033333333333335,155.28333333333333,0,0.0,0.0
9057426267913393193,1015,23.0,151.93333333333334,0,0.0,0.0
6654163885034420297,1076,24.05,153.0,0,0.0,0.0
1744483568407217219,1017,23.016666666666666,152.25,0,0.0,0.0
267404321924500393,1075,23.966666666666665,151.91666666666666,0,0.0,0.9833333333333333
1784034335481747558,1196,26.0,154.78333333333333,0,0.0,0.0
3648537204824103115,1196,26.033333333333335,155.23333333333332,0,0.0,0.0
570004961483694663,1018,23.05,152.3,0,0.0,0.0
6833201851828843752,1077,22.033333333333335,151.28333333333333,0,2.0166666666666666,2.0166666666666666
1689984988800150859,1078,23.983333333333334,152.86666666666667,0,0.0,0.0
3565831738235015999,1014,23.033333333333335,152.33333333333334,0,0.0,0.0
6461395558733160426,1016,23.016666666666666,152.26666666666668,0,0.0,0.0
1777282730371939903,1016,21.0,150.26666666666668,0,2.033333333333333,2.033333333333333
1937538723965003587,1018,23.033333333333335,152.36666666666667,0,0.0,0.0
1808989152641637846,1108,24.5,153.56666666666666,0,0.0,0.0
3135240072047027779,1009,22.95,152.55,0,0.0,0.0
6229719287924297334,1192,25.9,155.83333333333334,0,0.0,0.0
7435903762580226016,1076,23.983333333333334,152.95,0,0.0,0.0
173008600959739084,1075,24.033333333333335,152.13333333333333,0,0.0,1.0833333333333333
4565647203555971306,1017,23.0,151.93333333333334,0,0.0,0.0
3138536121858156832,1076,24.05,153.31666666666666,0,0.0,0.0
4061572316682445820,1017,22.966666666666665,151.83333333333334,0,0.0,0.0
4670600325857127004,1079,24.05,152.33333333333334,0,0.0,0.95
2540298773612420171,1197,26.033333333333335,155.31666666666666,0,0.0,0.0
8856540638510260904,1017,23.033333333333335,152.25,0,0.0,0.0
4766824697735125732,1016,23.05,152.31666666666666,0,0.0,0.0
6434273721932976366,1016,16.933333333333334,114.46666666666667,0,6.05,37.3
200167416351454357,1070,23.966666666666665,153.55,0,0.0,0.0
5208458680085208410,1015,22.85,152.58333333333334,0,0.0,0.0
4363173458055484635,1133,24.816666666666666,154.41666666666666,0,0.0,0.0
5795061856826115010,1018,22.983333333333334,152.83333333333334,0,0.0,0.0
6900503045082626780,1198,26.0,155.58333333333334,0,0.0,0.0
2932579304093439013,836,20.033333333333335,149.85,0,0.0,0.0
9176290774634823041,986,22.45,118.56666666666666,0,0.0,33.38333333333333
901663360965797831,1195,25.95,155.25,0,0.0,0.0
7771293565212721563,534,14.966666666666667,144.46666666666667,0,0.0,0.0
6829642666030393819,998,22.75,152.43333333333334,0,0.0,0.0
4712766658155927281,1044,23.533333333333335,153.18333333333334,0,0.0,0.0
3179301914948517223,774,19.033333333333335,148.23333333333332,0,0.0,0.0
8469745967768965069,984,22.35,152.31666666666666,0,0.0,0.0
758519570375246396,1002,22.65,152.45,0,0.0,0.0
2261418091905381714,1190,25.883333333333333,155.11666666666667,0,0.0,0.0
1748484963257356304,1019,23.0,152.51666666666668,0,0.0,0.0
1291616343717800594,832,19.833333333333332,149.66666666666666,0,0.0,0.0
2832816835981192335,1015,22.983333333333334,152.35,0,0.0,0.0
6550872265195825149,837,19.983333333333334,149.5,0,0.0,0.0
554867581952741474,801,19.516666666666666,148.53333333333333,0,0.0,0.0
8008203353008736898,868,20.533333333333335,149.96666666666667,0,0.0,0.0
3575642812735682569,955,21.933333333333334,151.38333333333333,0,0.0,0.0
7232252472638076370,717,18.016666666666666,147.83333333333334,0,0.0,0.0
1312468396215948841,1009,22.983333333333334,152.68333333333334,0,0.0,0.0
8656974969835091987,896,20.95,150.51666666666668,0,0.0,0.0
1280895621280357418,889,20.833333333333332,150.1,0,0.0,0.0
1168158950802293436,1077,23.983333333333334,153.51666666666668,0,0.0,0.0
231472248821231732,1018,23.0,152.16666666666666,0,0.0,0.0
1213381968396960584,1015,22.983333333333334,152.1,0,0.0,0.0
871696124274661954,956,21.883333333333333,151.01666666666668,0,0.0,0.0
8158574425503693718,956,22.033333333333335,151.06666666666666,0,0.0,0.0
8423868630704717172,815,19.6,149.23333333333332,0,0.0,0.0
7590618677812053672,896,20.983333333333334,150.8,0,0.0,0.0
6901126760053929802,1012,22.95,152.63333333333333,0,0.0,0.0
3627697585993910104,953,21.9,151.48333333333332,0,0.0,0.0
4572534727029866113,1104,24.533333333333335,153.98333333333332,0,0.0,0.0
731968556305490274,889,21.033333333333335,150.73333333333332,0,0.0,0.0
7799427948315267498,1011,23.016666666666666,152.53333333333333,0,0.0,0.0
6358850518527971767,1014,22.966666666666665,152.13333333333333,0,0.0,0.0
2252311616296972219,831,19.916666666666668,149.7,0,0.0,0.0
191331733720214713,506,14.366666666666667,142.91666666666666,0,0.0,0.0
1192951921915455127,742,18.433333333333334,147.98333333333332,0,0.0,0.0
8722530629876555495,1018,23.016666666666666,152.05,0,0.0,0.0
8085741570232635350,1103,24.316666666666666,154.18333333333334,0,0.0,0.0
8549361458818026633,1192,25.783333333333335,155.46666666666667,0,0.0,0.0
6278766107458876461,1194,26.05,155.35,0,0.0,0.0
6031267761590356232,1018,23.033333333333335,152.26666666666668,0,0.0,0.0
1738942186324521371,1195,25.983333333333334,154.41666666666666,0,0.0,0.5666666666666667
6270949457738422739,1018,23.033333333333335,152.0,0,0.0,0.0
5819319286020376093,1076,23.033333333333335,149.4,0,1.0,4.0
5642497509732673610,1075,24.05,153.28333333333333,0,0.0,0.0
3747618927115039264,1197,25.983333333333334,119.75,0,0.0,35.166666666666664
3248296789483413769,1016,16.933333333333334,122.45,0,6.05,29.366666666666667
4047403721236143104,1076,24.016666666666666,152.85,0,0.0,0.0
4248854976462323200,1076,24.0,153.28333333333333,0,0.0,0.0
7424505374009570477,1014,23.033333333333335,152.21666666666667,0,0.0,0.0
5014360692528129219,1015,23.0,151.85,0,0.0,0.0
7782672185065414519,1019,16.983333333333334,122.53333333333333,0,6.0,29.366666666666667
5789400892189485648,1075,24.033333333333335,153.33333333333334,0,0.0,0.0
4749681339281475863,1198,25.966666666666665,154.76666666666668,0,0.0,0.0
5895262759392115974,1018,22.983333333333334,151.81666666666666,0,0.0,0.0
7062408332581606161,1019,23.033333333333335,151.96666666666667,0,0.0,0.0
4461353840131243850,1078,24.033333333333335,153.21666666666667,0,0.0,0.0
1829038066844761838,1016,23.033333333333335,152.21666666666667,0,0.0,0.0
5812126343451879206,1076,23.966666666666665,152.85,0,0.0,0.0
4045915898999171400,1019,23.0,151.95,0,0.0,0.0
26346307409368308,1018,16.966666666666665,122.6,0,6.05,29.333333333333332
6603168413379009589,1019,23.033333333333335,152.38333333333333,0,0.0,0.0
8736571289905995723,1016,23.033333333333335,152.3,0,0.0,0.0
8912355661513070122,1194,26.016666666666666,155.28333333333333,0,0.0,0.0
9059665149056396283,1134,25.066666666666666,154.25,0,0.0,0.0
3396099702754121941,776,18.983333333333334,148.48333333333332,0,0.0,0.0
2760430554103924395,1015,22.816666666666666,152.18333333333334,0,0.0,0.0
73491667571474362,538,14.883333333333333,144.5,0,0.0,0.0
4760029431502257886,0,0.0,21.233333333333334,956,22.0,130.35
3202485347075400484,984,22.4,152.03333333333333,0,0.0,0.0
1050110736424701586,894,20.933333333333334,150.78333333333333,0,0.0,0.0
9206536213770520585,893,20.9,150.46666666666667,0,0.0,0.0
6077393195994122930,747,18.4,148.23333333333332,0,0.0,0.0
8909496802192683651,980,22.483333333333334,152.05,0,0.0,0.0
1230398065636822664,1016,22.966666666666665,152.63333333333333,0,0.0,0.0
6103400722605449439,777,18.9,148.55,0,0.0,0.0
5152004392006917947,897,20.966666666666665,150.6,0,0.0,0.0
1331024213382891761,1027,23.216666666666665,152.35,0,0.0,0.0
6245188236554378094,988,22.466666666666665,152.15,0,0.0,0.0
4760441459813349901,996,22.633333333333333,152.13333333333333,0,0.0,0.0
4374942605696419037,779,18.883333333333333,148.65,0,0.0,0.0
8709010151696049596,898,21.05,150.48333333333332,0,0.0,0.0
3909888823169545461,1017,23.033333333333335,152.55,0,0.0,0.0
7587329580270461651,650,16.933333333333334,146.11666666666667,0,0.0,0.0
8135719774016391271,1018,22.9,152.46666666666667,0,0.0,0.0
2328922577549224385,1075,24.033333333333335,153.28333333333333,0,0.0,0.0
7476419808990473219,1198,26.016666666666666,155.58333333333334,0,0.0,0.0
1600782661161589441,358,12.0,141.48333333333332,0,0.0,0.0
6733237055193900849,875,20.716666666666665,150.33333333333334,0,0.0,0.0
5423278778747940477,1076,23.983333333333334,152.81666666666666,0,0.0,0.0
745608695776670852,1010,23.0,152.53333333333333,0,0.0,0.0
6025618707296646412,1015,22.95,152.41666666666666,0,0.0,0.0
350773269257067104,1015,23.033333333333335,152.55,0,0.0,0.0
6607276488844666604,837,19.933333333333334,149.38333333333333,0,0.0,0.0
2801161018595246803,1016,23.033333333333335,152.83333333333334,0,0.0,0.0
6243878889832386076,1075,23.983333333333334,152.95,0,0.0,0.0
5583858332520846678,1016,23.033333333333335,152.23333333333332,0,0.0,0.0
8014855622614823439,1015,23.016666666666666,152.31666666666666,0,0.0,0.0
4745963958616336184,1076,24.033333333333335,153.3,0,0.0,0.0
4572155471626501081,1075,22.066666666666666,151.28333333333333,0,1.9833333333333334,1.9833333333333334
